	basename	author	title	genre	subgenre	placeName	occurrences	coord
438	DUCHE_ABSALON	Joseph-François DUCHÉ de VANCY (1668-1704)	ABSALON, TRAGÉDIE	theatre	tragedy	Sion	2	31.776679, 35.234156
439	COURTELINE_CONVERSIONDALCESTE	Georges COURTELINE (1858-1929)	LA CONVERSION D'ALCESTE, COMÉDIE.	theatre	comedy	Inde	1	22.5, 77.5
440	COURTELINE_CONVERSIONDALCESTE	Georges COURTELINE (1858-1929)	LA CONVERSION D'ALCESTE, COMÉDIE.	theatre	comedy	Paris	3	48.85341, 2.3488
441	ESCHYLE_KHOEPHORES	ESCHYLE	LES KHOÈPHORES, TRAGÉDIE.	theatre	tragedy	Argos	2	37.631561, 22.719464
442	ESCHYLE_KHOEPHORES	ESCHYLE	LES KHOÈPHORES, TRAGÉDIE.	theatre	tragedy	Paris	1	48.85341, 2.3488
443	ESCHYLE_KHOEPHORES	ESCHYLE	LES KHOÈPHORES, TRAGÉDIE.	theatre	tragedy	Troie	2	39.9574327844, 26.2384586227
444	DUBOSC_BALANCEDETAT	DU BOSC de MONTANDRE, Claude	LA BALANCE D'ÉTAT, TRAGI-COMÉDIE.	theatre	tragicomedy	Angleterre	1	52.16045, -0.70312
445	DUBOSC_BALANCEDETAT	DU BOSC de MONTANDRE, Claude	LA BALANCE D'ÉTAT, TRAGI-COMÉDIE.	theatre	tragicomedy	Bordeaux	2	44.84044, -0.5805
446	DUBOSC_BALANCEDETAT	DU BOSC de MONTANDRE, Claude	LA BALANCE D'ÉTAT, TRAGI-COMÉDIE.	theatre	tragicomedy	Espagne	1	40, -4
447	DUBOSC_BALANCEDETAT	DU BOSC de MONTANDRE, Claude	LA BALANCE D'ÉTAT, TRAGI-COMÉDIE.	theatre	tragicomedy	Europe	1	48.69096, 9.14062
448	DUBOSC_BALANCEDETAT	DU BOSC de MONTANDRE, Claude	LA BALANCE D'ÉTAT, TRAGI-COMÉDIE.	theatre	tragicomedy	France	4	46, 2
449	DUBOSC_BALANCEDETAT	DU BOSC de MONTANDRE, Claude	LA BALANCE D'ÉTAT, TRAGI-COMÉDIE.	theatre	tragicomedy	Normandie	2	49.19906, 0.49988
450	DUBOSC_BALANCEDETAT	DU BOSC de MONTANDRE, Claude	LA BALANCE D'ÉTAT, TRAGI-COMÉDIE.	theatre	tragicomedy	Paris	2	48.85341, 2.3488
451	DUBOSC_BALANCEDETAT	DU BOSC de MONTANDRE, Claude	LA BALANCE D'ÉTAT, TRAGI-COMÉDIE.	theatre	tragicomedy	Tyr	3	33.2698475, 35.2038435
452	DESHOULIERES_GENSERIC	DESHOULIÈRES, Antoinette du Ligier de la Garde	GENSERIC, TRAGÉDIE	theatre	tragedy	Afrique	12	32.5, 7.5
453	DESHOULIERES_GENSERIC	DESHOULIÈRES, Antoinette du Ligier de la Garde	GENSERIC, TRAGÉDIE	theatre	tragedy	Gaule	1	45.57717715, 2.49095881905
454	DESHOULIERES_GENSERIC	DESHOULIÈRES, Antoinette du Ligier de la Garde	GENSERIC, TRAGÉDIE	theatre	tragedy	Italie	5	42.83333, 12.83333
455	DESHOULIERES_GENSERIC	DESHOULIÈRES, Antoinette du Ligier de la Garde	GENSERIC, TRAGÉDIE	theatre	tragedy	Rome	17	41.89193, 12.51133
456	DESHOULIERES_GENSERIC	DESHOULIÈRES, Antoinette du Ligier de la Garde	GENSERIC, TRAGÉDIE	theatre	tragedy	Rome	17	41.89193, 12.51133
457	DESHOULIERES_GENSERIC	DESHOULIÈRES, Antoinette du Ligier de la Garde	GENSERIC, TRAGÉDIE	theatre	tragedy	Tibre	1	41.74032, 12.23371
458	DESHOULIERES_GENSERIC	DESHOULIÈRES, Antoinette du Ligier de la Garde	GENSERIC, TRAGÉDIE	theatre	tragedy	Tyr	2	33.2698475, 35.2038435
459	MOLIERE_GEORGEDANDIN	Molière	GEORGE DANDIN ou LE MARI CONFONDU, COMÉDIE 	theatre	comedy	Paris	2	48.85341, 2.3488
460	BIANCOLELLI_ECOLEGALANTE	BIANCOLELLI, Pierre François	L'ÉCOLE GALANTE OU L'ART D'AIMER, COMÉDIE	theatre	comedy	Cythère	1	36.2400122314, 22.9829428015
461	BIANCOLELLI_ECOLEGALANTE	BIANCOLELLI, Pierre François	L'ÉCOLE GALANTE OU L'ART D'AIMER, COMÉDIE	theatre	comedy	Europe	1	48.69096, 9.14062
462	BIANCOLELLI_ECOLEGALANTE	BIANCOLELLI, Pierre François	L'ÉCOLE GALANTE OU L'ART D'AIMER, COMÉDIE	theatre	comedy	France	1	46, 2
463	BIANCOLELLI_ECOLEGALANTE	BIANCOLELLI, Pierre François	L'ÉCOLE GALANTE OU L'ART D'AIMER, COMÉDIE	theatre	comedy	Italie	2	42.83333, 12.83333
464	BIANCOLELLI_ECOLEGALANTE	BIANCOLELLI, Pierre François	L'ÉCOLE GALANTE OU L'ART D'AIMER, COMÉDIE	theatre	comedy	Louvre	1	48.86102, 2.33587
465	BIANCOLELLI_ECOLEGALANTE	BIANCOLELLI, Pierre François	L'ÉCOLE GALANTE OU L'ART D'AIMER, COMÉDIE	theatre	comedy	Paris	13	48.85341, 2.3488
466	GREVIN_TRESORIERE	Jacques GRÉVIN (1538-1570)	LA TRÉSORIÈRE, COMÉDIE 	theatre	comedy	France	2	46, 2
467	GREVIN_TRESORIERE	Jacques GRÉVIN (1538-1570)	LA TRÉSORIÈRE, COMÉDIE 	theatre	comedy	Olympe	1	40.085556, 22.358611
468	GREVIN_TRESORIERE	Jacques GRÉVIN (1538-1570)	LA TRÉSORIÈRE, COMÉDIE 	theatre	comedy	Paris	2	48.85341, 2.3488
469	BEAUNOIR_PRINCERAMONEUR	Alexandre-Louis-Bertrand Robineau de BEAUNOIR (1746-1823)	LE RAMONEUR PRINCE, ET LE PRINCE RAMONEUR, COMÉDIE	theatre	comedy	Italie	1	42.83333, 12.83333
470	BEAUNOIR_PRINCERAMONEUR	Alexandre-Louis-Bertrand Robineau de BEAUNOIR (1746-1823)	LE RAMONEUR PRINCE, ET LE PRINCE RAMONEUR, COMÉDIE	theatre	comedy	Léon	1	42.66667, -6
471	BEAUNOIR_PRINCERAMONEUR	Alexandre-Louis-Bertrand Robineau de BEAUNOIR (1746-1823)	LE RAMONEUR PRINCE, ET LE PRINCE RAMONEUR, COMÉDIE	theatre	comedy	Madrid	1	40.4165, -3.70256
472	GUIMONTDELATOUCHE_IPHIGENIE	GUYMOND DE LA TOUCHE, Claude	IPHIGÉNIE EN TAURIDE, TRAGÉDIE	theatre	tragedy	Argos	6	37.631561, 22.719464
473	GUIMONTDELATOUCHE_IPHIGENIE	GUYMOND DE LA TOUCHE, Claude	IPHIGÉNIE EN TAURIDE, TRAGÉDIE	theatre	tragedy	Grèce	6	39, 22
474	GUIMONTDELATOUCHE_IPHIGENIE	GUYMOND DE LA TOUCHE, Claude	IPHIGÉNIE EN TAURIDE, TRAGÉDIE	theatre	tragedy	Ilion	1	39.740892, 20.552904
475	GUIMONTDELATOUCHE_IPHIGENIE	GUYMOND DE LA TOUCHE, Claude	IPHIGÉNIE EN TAURIDE, TRAGÉDIE	theatre	tragedy	Phocide	1	38.5, 22.25
476	GUIMONTDELATOUCHE_IPHIGENIE	GUYMOND DE LA TOUCHE, Claude	IPHIGÉNIE EN TAURIDE, TRAGÉDIE	theatre	tragedy	Troie	2	39.9574327844, 26.2384586227
477	VOLTAIRE_COMTEDEBOURSOUFLE	VOLTAIRE (1694-1778)	LE COMTE DE BOURSOUFLE, COMÉDIE	theatre	comedy	France	1	46, 2
478	VOLTAIRE_COMTEDEBOURSOUFLE	VOLTAIRE (1694-1778)	LE COMTE DE BOURSOUFLE, COMÉDIE	theatre	comedy	Paris	13	48.85341, 2.3488
479	POISSON_ACTRICENOUVELLE	POISSON, Philippe	L'ACTRICE NOUVELLE, COMÉDIE	theatre	comedy	Paris	2	48.85341, 2.3488
480	POISSON_ACTRICENOUVELLE	POISSON, Philippe	L'ACTRICE NOUVELLE, COMÉDIE	theatre	comedy	Rome	1	41.89193, 12.51133
481	POISSON_ACTRICENOUVELLE	POISSON, Philippe	L'ACTRICE NOUVELLE, COMÉDIE	theatre	comedy	Rome	1	41.89193, 12.51133
482	VOLTAIRE_GUEBRES	VOLTAIRE, François-Marie AROUET dit (1694-1778)	LES GUÈBRES ou LA TOLÉRANCE , TRAGÉDIE	theatre	tragedy	Capitole	1	41.8925778, 12.4822154
483	VOLTAIRE_GUEBRES	VOLTAIRE, François-Marie AROUET dit (1694-1778)	LES GUÈBRES ou LA TOLÉRANCE , TRAGÉDIE	theatre	tragedy	France	1	46, 2
484	VOLTAIRE_GUEBRES	VOLTAIRE, François-Marie AROUET dit (1694-1778)	LES GUÈBRES ou LA TOLÉRANCE , TRAGÉDIE	theatre	tragedy	Liban	1	33.83333, 35.83333
485	VOLTAIRE_GUEBRES	VOLTAIRE, François-Marie AROUET dit (1694-1778)	LES GUÈBRES ou LA TOLÉRANCE , TRAGÉDIE	theatre	tragedy	Perse	1	32, 53
486	VOLTAIRE_GUEBRES	VOLTAIRE, François-Marie AROUET dit (1694-1778)	LES GUÈBRES ou LA TOLÉRANCE , TRAGÉDIE	theatre	tragedy	Rome	4	41.89193, 12.51133
487	VOLTAIRE_GUEBRES	VOLTAIRE, François-Marie AROUET dit (1694-1778)	LES GUÈBRES ou LA TOLÉRANCE , TRAGÉDIE	theatre	tragedy	Rome	4	41.89193, 12.51133
488	VOLTAIRE_GUEBRES	VOLTAIRE, François-Marie AROUET dit (1694-1778)	LES GUÈBRES ou LA TOLÉRANCE , TRAGÉDIE	theatre	tragedy	Syrie	2	37.5, 37.5
489	DANCOURT_VERTGALANT	DANCOURT, Florent CARTON dit	LE VERT-GALANT, COMÉDIE	theatre	comedy	Paris	3	48.85341, 2.3488
490	CORNEILLET_ENGAGEMENTSDUHASARD	Thomas CORNEILLE (1625-1709)	LES ENGAGEMENTS DU HASARD, COMÉDIE.	theatre	tragedy	Léon	5	42.66667, -6
491	CORNEILLET_ENGAGEMENTSDUHASARD	Thomas CORNEILLE (1625-1709)	LES ENGAGEMENTS DU HASARD, COMÉDIE.	theatre	tragedy	Leon	2	42.66667, -6
492	CORNEILLET_ENGAGEMENTSDUHASARD	Thomas CORNEILLE (1625-1709)	LES ENGAGEMENTS DU HASARD, COMÉDIE.	theatre	tragedy	Madrid	2	40.4165, -3.70256
493	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Aragon	9	41.5, -0.66667
494	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Espagne	2	40, -4
495	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Europe	1	48.69096, 9.14062
496	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	France	2	46, 2
497	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Gaule	1	45.57717715, 2.49095881905
498	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Gaules	1	45.57717715, 2.49095881905
499	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Léon	18	42.66667, -6
500	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Leon	1	42.66667, -6
501	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Modique	1	36.85868, 14.75966
502	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Moncade	1	41.48333, 2.18333
503	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Murcie	1	38, -1.5
504	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Ossone	1	45.50708, 8.89314
505	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Paris	5	48.85341, 2.3488
506	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Parnasse	1	38.535435, 22.621902
507	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Ribagorce	1	42.25, 0.5
508	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Rome	2	41.89193, 12.51133
509	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Rome	2	41.89193, 12.51133
510	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Saragosse	3	41.65606, -0.87734
511	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Sardaigne	5	40, 9
512	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Sassaris	1	40.72586, 8.55552
513	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Seine	1	49.44469, 0.38177
514	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Sora	1	41.71829, 13.61356
515	ROTROU_DOMBERNARDDECABRERE	Jean de ROTROU (1609-1650)	DON BERNARD DE CABRERE, TRAGI-COMÉDIE	theatre	tragicomedy	Vas	3	42.20187, 2.69748
516	SOPHOCLE_ELECTRE	SOPHOCLE	ÉLECTRE, TRAGÉDIE.	theatre	tragedy	Argos	1	37.631561, 22.719464
517	SOPHOCLE_ELECTRE	SOPHOCLE	ÉLECTRE, TRAGÉDIE.	theatre	tragedy	Athènes	1	37.9728191495, 23.7237438519
518	SOPHOCLE_ELECTRE	SOPHOCLE	ÉLECTRE, TRAGÉDIE.	theatre	tragedy	Libye	2	28.9188417513, 22.0840920328
519	SOPHOCLE_ELECTRE	SOPHOCLE	ÉLECTRE, TRAGÉDIE.	theatre	tragedy	Lycie	4	36.5135325, 29.129311
520	SOPHOCLE_ELECTRE	SOPHOCLE	ÉLECTRE, TRAGÉDIE.	theatre	tragedy	Mycènes	3	37.7300345711, 22.7540710459
521	SOPHOCLE_ELECTRE	SOPHOCLE	ÉLECTRE, TRAGÉDIE.	theatre	tragedy	Paris	1	48.85341, 2.3488
522	SOPHOCLE_ELECTRE	SOPHOCLE	ÉLECTRE, TRAGÉDIE.	theatre	tragedy	Sparte	1	37.077905, 22.4272985
523	SOPHOCLE_ELECTRE	SOPHOCLE	ÉLECTRE, TRAGÉDIE.	theatre	tragedy	Troie	1	39.9574327844, 26.2384586227
524	CHEVALIER_INTRIGUEDESCARROSSES	CHEVALIER, Jean Simonin dit	L'INTRIGUE DES CAROSSES À CINQ SOUS, COMÉDIE	theatre	comedy	Inde	1	22.5, 77.5
525	CHEVALIER_INTRIGUEDESCARROSSES	CHEVALIER, Jean Simonin dit	L'INTRIGUE DES CAROSSES À CINQ SOUS, COMÉDIE	theatre	comedy	Paris	4	48.85341, 2.3488
526	CHEVALIER_INTRIGUEDESCARROSSES	CHEVALIER, Jean Simonin dit	L'INTRIGUE DES CAROSSES À CINQ SOUS, COMÉDIE	theatre	comedy	Tuileries	1	48.86308, 2.32841
527	PUGETDELASERRE_PANDOSTE_II	PUGET DE LA SERRE, Jean	PANDOSTE OU LA PRINCESSE MALHEUREUSE, TRAGÉDIE EN PROSE.	theatre	tragedy	Sicile	4	37.75, 14.25
528	PUGETDELASERRE_PANDOSTE_II	PUGET DE LA SERRE, Jean	PANDOSTE OU LA PRINCESSE MALHEUREUSE, TRAGÉDIE EN PROSE.	theatre	tragedy	Tyr	4	33.2698475, 35.2038435
529	DANCOURT_INCONNU	DANCOURT, Florent CARTON dit	NOUVEAU PROLOGUE, ET NOUVEAUX DIVERTISSEMENTS POUR LA COMÉDIE DE L'INCONNU.	theatre	comedy	France	1	46, 2
530	DANCOURT_INCONNU	DANCOURT, Florent CARTON dit	NOUVEAU PROLOGUE, ET NOUVEAUX DIVERTISSEMENTS POUR LA COMÉDIE DE L'INCONNU.	theatre	comedy	Italie	2	42.83333, 12.83333
531	DANCOURT_INCONNU	DANCOURT, Florent CARTON dit	NOUVEAU PROLOGUE, ET NOUVEAUX DIVERTISSEMENTS POUR LA COMÉDIE DE L'INCONNU.	theatre	comedy	Paris	5	48.85341, 2.3488
532	DANCOURT_INCONNU	DANCOURT, Florent CARTON dit	NOUVEAU PROLOGUE, ET NOUVEAUX DIVERTISSEMENTS POUR LA COMÉDIE DE L'INCONNU.	theatre	comedy	Vas	1	42.20187, 2.69748
533	MARIVAUX_PROVINCIALE	MARIVAUX, Pierre de (1688-1763)	LA PROVINCIALE, COMÉDIE.	theatre	comedy	Europe	1	48.69096, 9.14062
534	MARIVAUX_PROVINCIALE	MARIVAUX, Pierre de (1688-1763)	LA PROVINCIALE, COMÉDIE.	theatre	comedy	France	2	46, 2
535	MARIVAUX_PROVINCIALE	MARIVAUX, Pierre de (1688-1763)	LA PROVINCIALE, COMÉDIE.	theatre	comedy	Paris	7	48.85341, 2.3488
536	GENLIS_COLOMBE	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	LEA COLOMBE, COMÉDIE	theatre	comedy	Paris	6	48.85341, 2.3488
537	GENLIS_COLOMBE	GENLIS, Stéphanie-Félicité Du Crest de (1746-1830)	LEA COLOMBE, COMÉDIE	theatre	comedy	Tuileries	4	48.86308, 2.32841
538	FLORIAN_DEUXBILLETS	FLORIAN, Jean Pierre Claris de	LES DEUX BILLETS, COMÉDIE	theatre	comedy	Paris	1	48.85341, 2.3488
539	ROUSSEAU_PRISONNIERSDEGUERRE	ROUSSEAU, Jean-Jacques	LES PRISONNIERS DE GUERRE	theatre	comedy	France	6	46, 2
540	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Argos	2	37.631561, 22.719464
541	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Corinthe	1	37.8980016198, 22.8999795422
542	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Égypte	2	27, 30
543	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Grèce	3	39, 22
544	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Léon	2	42.66667, -6
545	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Perse	1	32, 53
546	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Sparte	15	37.077905, 22.4272985
547	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Ténare	1	36.5306726123, 22.5982376992
548	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Tyr	2	33.2698475, 35.2038435
549	MONTCHRETIEN_LACENES	MONTCHRESTIEN Antoine de (1575?-1621)	LES LACÈNES OU LA CONSTANCE, TRAGÉDIE.	theatre	tragedy	Vas	1	42.20187, 2.69748
550	LAHARPE_MOLIERE	LA HARPE, Jean-François de	MOLIÈRE A LA NOUVELLE SALLE, OU LES AUDIENCES DE THALIE, COMÉDIE.	theatre	comedy	Athènes	1	37.9728191495, 23.7237438519
551	LAHARPE_MOLIERE	LA HARPE, Jean-François de	MOLIÈRE A LA NOUVELLE SALLE, OU LES AUDIENCES DE THALIE, COMÉDIE.	theatre	comedy	Bordeaux	1	44.84044, -0.5805
552	LAHARPE_MOLIERE	LA HARPE, Jean-François de	MOLIÈRE A LA NOUVELLE SALLE, OU LES AUDIENCES DE THALIE, COMÉDIE.	theatre	comedy	Europe	2	48.69096, 9.14062
553	LAHARPE_MOLIERE	LA HARPE, Jean-François de	MOLIÈRE A LA NOUVELLE SALLE, OU LES AUDIENCES DE THALIE, COMÉDIE.	theatre	comedy	France	8	46, 2
554	LAHARPE_MOLIERE	LA HARPE, Jean-François de	MOLIÈRE A LA NOUVELLE SALLE, OU LES AUDIENCES DE THALIE, COMÉDIE.	theatre	comedy	Italie	2	42.83333, 12.83333
555	LAHARPE_MOLIERE	LA HARPE, Jean-François de	MOLIÈRE A LA NOUVELLE SALLE, OU LES AUDIENCES DE THALIE, COMÉDIE.	theatre	comedy	Paris	12	48.85341, 2.3488
556	LAHARPE_MOLIERE	LA HARPE, Jean-François de	MOLIÈRE A LA NOUVELLE SALLE, OU LES AUDIENCES DE THALIE, COMÉDIE.	theatre	comedy	Parnasse	3	38.535435, 22.621902
557	LAHARPE_MOLIERE	LA HARPE, Jean-François de	MOLIÈRE A LA NOUVELLE SALLE, OU LES AUDIENCES DE THALIE, COMÉDIE.	theatre	comedy	Vas	1	42.20187, 2.69748
558	REGNARD_FILLESERRANTES	REGNARD, Jean-François (1655-1709)	LES FILLES ERRANTES, OU LES INTRIGUES DES HÔTELLERIES, COMÉDIE EN TROIS ACTES	theatre	comedy	Europe	1	48.69096, 9.14062
559	REGNARD_FILLESERRANTES	REGNARD, Jean-François (1655-1709)	LES FILLES ERRANTES, OU LES INTRIGUES DES HÔTELLERIES, COMÉDIE EN TROIS ACTES	theatre	comedy	France	2	46, 2
560	REGNARD_FILLESERRANTES	REGNARD, Jean-François (1655-1709)	LES FILLES ERRANTES, OU LES INTRIGUES DES HÔTELLERIES, COMÉDIE EN TROIS ACTES	theatre	comedy	Italie	2	42.83333, 12.83333
561	REGNARD_FILLESERRANTES	REGNARD, Jean-François (1655-1709)	LES FILLES ERRANTES, OU LES INTRIGUES DES HÔTELLERIES, COMÉDIE EN TROIS ACTES	theatre	comedy	Paris	5	48.85341, 2.3488
562	REGNARD_FILLESERRANTES	REGNARD, Jean-François (1655-1709)	LES FILLES ERRANTES, OU LES INTRIGUES DES HÔTELLERIES, COMÉDIE EN TROIS ACTES	theatre	comedy	Rome	1	41.89193, 12.51133
563	REGNARD_FILLESERRANTES	REGNARD, Jean-François (1655-1709)	LES FILLES ERRANTES, OU LES INTRIGUES DES HÔTELLERIES, COMÉDIE EN TROIS ACTES	theatre	comedy	Rome	1	41.89193, 12.51133
564	NIVELLE_ECOLEMERES	NIVELLE de la CHAUSSÉE, Pierre	L'ÉCOLE DES MÈRES, EN CINQ ACTES ET EN VERS, COMÉDIE.	theatre	comedy	France	8	46, 2
565	NIVELLE_ECOLEMERES	NIVELLE de la CHAUSSÉE, Pierre	L'ÉCOLE DES MÈRES, EN CINQ ACTES ET EN VERS, COMÉDIE.	theatre	comedy	Louvre	1	48.86102, 2.33587
566	NIVELLE_ECOLEMERES	NIVELLE de la CHAUSSÉE, Pierre	L'ÉCOLE DES MÈRES, EN CINQ ACTES ET EN VERS, COMÉDIE.	theatre	comedy	Paris	13	48.85341, 2.3488
567	CORNEILLET_ARIANE	Thomas CORNEILLE (1625-1709)	ARIANE, TRAGÉDIE	theatre	tragedy	AEgée	1	36.769676, 35.789487
568	CORNEILLET_ARIANE	Thomas CORNEILLE (1625-1709)	ARIANE, TRAGÉDIE	theatre	tragedy	Athènes	7	37.9728191495, 23.7237438519
569	CORNEILLET_ARIANE	Thomas CORNEILLE (1625-1709)	ARIANE, TRAGÉDIE	theatre	tragedy	Crète	5	35.0627201667, 24.9469437222
570	CORNEILLET_ARIANE	Thomas CORNEILLE (1625-1709)	ARIANE, TRAGÉDIE	theatre	tragedy	Naxe	12	37.05, 25.49
571	CORNEILLET_ARIANE	Thomas CORNEILLE (1625-1709)	ARIANE, TRAGÉDIE	theatre	tragedy	Tyr	1	33.2698475, 35.2038435
572	SOPHOCLE_PHILOCTETE	SOPHOCLE	PHILOCTÈTE, TRAGÉDIE.	theatre	tragedy	Lemnos	4	39.916667, 25.25
573	SOPHOCLE_PHILOCTETE	SOPHOCLE	PHILOCTÈTE, TRAGÉDIE.	theatre	tragedy	Mycènes	1	37.7300345711, 22.7540710459
574	SOPHOCLE_PHILOCTETE	SOPHOCLE	PHILOCTÈTE, TRAGÉDIE.	theatre	tragedy	Paris	1	48.85341, 2.3488
575	SOPHOCLE_PHILOCTETE	SOPHOCLE	PHILOCTÈTE, TRAGÉDIE.	theatre	tragedy	Sparte	1	37.077905, 22.4272985
576	SOPHOCLE_PHILOCTETE	SOPHOCLE	PHILOCTÈTE, TRAGÉDIE.	theatre	tragedy	Troie	21	39.9574327844, 26.2384586227
577	QUINAULT_COUPSDELAMOUR	Philippe QUINAULT (1635-1688)	LES COUPS DE L'AMOUR ET DE LA FORTUNE, TRAGI-COMÉDIE	theatre	tragicomedy	Afrique	1	32.5, 7.5
578	QUINAULT_COUPSDELAMOUR	Philippe QUINAULT (1635-1688)	LES COUPS DE L'AMOUR ET DE LA FORTUNE, TRAGI-COMÉDIE	theatre	tragicomedy	Aragon	4	41.5, -0.66667
579	QUINAULT_COUPSDELAMOUR	Philippe QUINAULT (1635-1688)	LES COUPS DE L'AMOUR ET DE LA FORTUNE, TRAGI-COMÉDIE	theatre	tragicomedy	Barcelone	7	41.38879, 2.15899
580	QUINAULT_COUPSDELAMOUR	Philippe QUINAULT (1635-1688)	LES COUPS DE L'AMOUR ET DE LA FORTUNE, TRAGI-COMÉDIE	theatre	tragicomedy	Castille	5	41, -3.5
581	QUINAULT_COUPSDELAMOUR	Philippe QUINAULT (1635-1688)	LES COUPS DE L'AMOUR ET DE LA FORTUNE, TRAGI-COMÉDIE	theatre	tragicomedy	Espagne	1	40, -4
582	QUINAULT_COUPSDELAMOUR	Philippe QUINAULT (1635-1688)	LES COUPS DE L'AMOUR ET DE LA FORTUNE, TRAGI-COMÉDIE	theatre	tragicomedy	Europe	1	48.69096, 9.14062
