code	author	title	genre	subgenre	place
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Paris	15
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Rome	5
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Tibre	1
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Tyr	3
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Tyr	3
SORET_CECILIADE	Nicolas SORET (15..-16..)	LA CÉCILIADE, OU MARTYRE SANGLANT DE SAINTE CÉCILE, TRAGÉDIE.	theatre	tragedy	Tyr	3
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
MARIVAUX_LEGS	MARIVAUX, Pierre de 	LE LEGS, COMÉDIE	theatre	comedy	Paris	10
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Argos	2
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Argos	2
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Athènes	6
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Athènes	6
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Athènes	6
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Athènes	6
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Athènes	6
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Athènes	6
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Corinthe	11
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Crète	1
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Élide	1
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Grèce	3
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Grèce	3
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Grèce	3
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Mycènes	1
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Paris	2
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Paris	2
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Parnasse	1
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Phocide	4
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Phocide	4
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Phocide	4
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Phocide	4
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Sparte	1
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Thèbes	5
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Thèbes	5
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Thèbes	5
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Thèbes	5
CORNEILLEP_OEDIPE	CORNEILLE, Pierre (1606-1684)	OEDIPE, TRAGÉDIE	theatre	tragedy	Thèbes	5
ROUGEMONT_DISCOURSDERENTREE	BALISSON DE ROUGEMONT, Michel-Nicolas (1781-1840)	LE DISCOURS DE RENTRÉE, COMÉDIE.	theatre	comedy	Angleterre	1
ROUGEMONT_DISCOURSDERENTREE	BALISSON DE ROUGEMONT, Michel-Nicolas (1781-1840)	LE DISCOURS DE RENTRÉE, COMÉDIE.	theatre	comedy	France	1
ROUGEMONT_DISCOURSDERENTREE	BALISSON DE ROUGEMONT, Michel-Nicolas (1781-1840)	LE DISCOURS DE RENTRÉE, COMÉDIE.	theatre	comedy	Paris	2
ROUGEMONT_DISCOURSDERENTREE	BALISSON DE ROUGEMONT, Michel-Nicolas (1781-1840)	LE DISCOURS DE RENTRÉE, COMÉDIE.	theatre	comedy	Paris	2
PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Gange	1
PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Olympe	2
PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Olympe	2
PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Parnasse	1
PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Pérou	1
PIRON_ARLEQUINDECALION	Alexis PIRON (1689-1773)	ARLEQUIN DEUCALION, COMÉDIE	theatre	comedy	Tage	1
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Athènes	3
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Athènes	3
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Athènes	3
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Espagne	4
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Espagne	4
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Espagne	4
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Espagne	4
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	Europe	10
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
CHENIER_CHARLESIX	CHÉNIER, Marie-Joseph de (1764-1811)	CHARLES IX OU L'ÉCOLE DES ROIS, TRAGÉDIE.	theatre	tragedy	France	70
